customer_no,total_enq_amt,total_enq_count
18670,105000.0,3
18671,221010.0,8
18672,143502.0,7
18673,1120012.0,17
18674,1672001.0,10
18675,251000.0,3
18676,2439020.0,25
18677,986691.0,16
18678,3421000.0,24
18679,2000.0,2
18680,196000.0,5
18681,10112000.0,36
18682,252000.0,5
18683,51150.0,3
18684,4673739.0,35
18685,2095490.0,26
18686,1500000.0,8
18687,452000.0,4
18688,3955208.0,24
18689,310000.0,14
18690,1051001.0,23
18691,4860100.0,13
18692,11317600.0,29
18693,81000.0,2
18694,2010100.0,10
18695,1071000.0,4
18696,99000.0,3
18697,2546998.0,12
18698,191500.0,6
18699,131000.0,4
18700,201000.0,5
18701,2100000.0,4
18702,16368500.0,85
18703,2804999.0,20
18704,17124100.0,42
18705,233000.0,4
18706,4950005.0,27
18707,660000.0,6
18708,600000.0,8
18709,1096000.0,16
18710,1732000.0,6
18711,2127000.0,11
18712,1956000.0,6
18713,958000.0,17
18714,375000.0,11
18715,1693620.0,14
18716,100000.0,2
18717,473000.0,14
18718,422001.0,14
18719,51000.0,2
18720,473000.0,12
18721,76100.0,5
18722,10000.0,1
18723,1067001.0,18
18724,16247003.0,57
18725,633900.0,15
18726,443000.0,16
18727,5159791.0,35
18728,2153000.0,18
18729,166000.0,4
18730,1879980.0,24
18731,1645100.0,11
18732,560100.0,10
18733,2736022.0,15
18734,641000.0,10
18735,202150.0,7
18736,836000.0,8
18737,51000.0,2
18738,1111000.0,10
18739,1049000.0,8
18740,8152000.0,13
18741,527714.0,15
18742,1764357.0,14
18743,20239001.0,45
18744,12041345.0,37
18745,500900.0,13
18746,26000.0,3
18747,2070000.0,18
18748,1120585.0,20
18749,262000.0,7
18750,1887000.0,20
18751,81000.0,5
18752,324000.0,12
18753,109294100.0,31
18754,880100.0,19
18755,242650.0,7
18756,520243.0,7
18757,219000.0,9
18758,6539931.0,34
18759,447001.0,10
18760,351000.0,8
18761,62000.0,4
18762,126000.0,5
18763,546000.0,10
18764,4190601.0,30
18765,161100.0,6
18766,51000.0,2
18767,3149201.0,36
18768,353000.0,11
18769,102000.0,4
18770,2066000.0,20
18771,4189902.0,10
18772,251100.0,14
18773,866000.0,13
18774,2456000.0,10
18775,9723114.0,25
18776,104947000.0,32
18777,2629485.0,15
18778,146000.0,7
18779,174000.0,8
18780,151000.0,4
18781,206602.0,12
18782,646900.0,16
18783,145000.0,4
18784,1234000.0,8
18785,5188002.0,14
18786,1426386.0,29
18787,4541500.0,36
18788,100000.0,2
18789,5859601.0,39
18790,364002.0,14
18791,3392620.0,39
18792,233500.0,11
18793,5878600.0,34
18794,1601000.0,22
18795,288200.0,10
18796,2183000.0,15
18797,51000.0,2
18798,171000.0,5
18799,360500.0,6
18800,51000.0,2
18801,122000.0,5
18802,50000.0,1
18803,102000.0,4
18804,1841000.0,7
18805,3036000.0,26
18806,101000.0,3
18807,1051001.0,16
18808,351000.0,3
18809,311162.0,5
18810,4129000.0,41
18811,2424001.0,20
18812,730000.0,17
18813,1500000.0,6
18814,561010.0,12
18815,475000.0,11
18816,5521000.0,15
18817,548000.0,11
18818,246394000.0,16
18819,9182200.0,43
18820,485001.0,27
18821,63000.0,5
18822,299000.0,12
18823,53000.0,4
18824,853150.0,26
18825,2439000.0,18
18826,691880.0,18
18827,733000.0,15
18828,230010.0,6
18829,3951102.0,28
18830,52000.0,3
18831,0.0,0
18832,1798000.0,14
18833,2915400.0,24
18834,101000.0,3
18835,553000.0,8
18836,33000.0,2
18837,370000.0,4
18838,101000.0,3
18839,52000.0,3
18840,152000.0,5
18841,229900.0,9
18842,273010.0,10
18843,4348000.0,17
18844,1229001.0,27
18845,150010.0,4
18846,7351000.0,7
18847,309077101.0,31
18848,710200.0,13
18849,5802767.0,18
18850,1824240.0,11
18851,4234103.0,28
18852,157000.0,5
18853,313000.0,11
18854,749000.0,6
18855,111932753.0,70
18856,410800.0,8
18857,160000.0,3
18858,12250100.0,18
18859,685000.0,5
18860,566000.0,5
18861,553001.0,11
18862,910383.0,10
18863,3717300.0,19
18864,81000.0,3
18865,1032000.0,14
18866,312000.0,9
18867,493601.0,9
18868,2739500.0,14
18869,16562672.0,59
18870,629501.0,14
18871,2212894.0,7
18872,546000.0,13
18873,153000.0,6
18874,815000.0,7
18875,1549963.0,13
18876,4018097.0,32
18877,1710500.0,27
18878,17201000.0,4
18879,490000.0,11
18880,2368000.0,12
18881,1319000.0,13
18882,1785300.0,33
18883,491500.0,14
18884,102187600.0,32
18885,217000.0,5
18886,101000.0,3
18887,4282000.0,31
18888,96000.0,5
18889,570100.0,8
18890,254000.0,7
18891,955003.0,23
18892,7413000.0,24
18893,206900.0,10
18894,1695200.0,20
18895,618999.0,8
18896,8021010.0,40
18897,2637002.0,13
18898,252000.0,7
18899,162000.0,5
18900,1236200.0,12
18901,1876900.0,22
18902,425001.0,15
18903,2588000.0,15
18904,95000.0,3
18905,201001.0,5
18906,419000.0,12
18907,60000.0,2
18908,338000.0,15
18909,350500.0,11
18910,501101.0,7
18911,4261701.0,45
18912,1068832.0,18
18913,900000.0,15
18914,118803440.0,36
18915,118800.0,4
18916,19207852.0,40
18917,1051010.0,14
18918,101482000.0,14
18919,201001.0,9
18920,819000.0,25
18921,1572150.0,14
18922,985000.0,10
18923,3295101.0,29
18924,3914751.0,25
18925,571000.0,7
18926,102295700.0,24
18927,608000.0,6
18928,101229068.0,27
18929,10806700.0,17
18930,471000.0,4
18931,1419000.0,19
18932,1125000.0,9
18933,731000.0,7
18934,95000.0,5
18935,403000.0,12
18936,273142740.0,92
18937,418947.0,10
18938,102000.0,4
18939,66100.0,4
18940,210000.0,4
18941,80000.0,5
18942,3597124.0,30
18943,704720.0,9
18944,883000.0,22
18945,11802000.0,17
18946,1284000.0,7
18947,612000.0,8
18948,450000.0,16
18949,3982050.0,34
18950,2108951.0,25
18951,1980000.0,24
18952,1629312.0,33
18953,51000.0,2
18954,5078324.0,25
18955,952001.0,13
18956,150000.0,2
18957,268000.0,8
18958,1600000.0,44
18959,253000.0,8
18960,13660011.0,26
18961,107262100.0,32
18962,101000.0,3
18963,51000.0,2
18964,350000.0,2
18965,2471000.0,12
18966,5276000.0,7
18967,150000.0,3
18968,151001.0,5
18969,632000.0,12
18970,351544.0,14
18971,8437586.0,19
18972,361540.0,11
18973,606000.0,6
18974,431000.0,4
18975,7857200.0,21
18976,2010000.0,14
18977,1300380.0,26
18978,341000.0,4
18979,52000.0,3
18980,1063831.0,18
18981,10.0,1
18982,5650656.0,24
18983,21000.0,3
18984,5043257.0,67
18985,2757501.0,19
18986,2041687.0,8
18987,1346101.0,17
18988,2884000.0,17
18989,372000.0,9
18990,8130304.0,44
18991,911982.0,9
18992,219500.0,7
18993,101081.0,3
18994,97720000.0,22
18995,414000.0,19
18996,25900.0,3
18997,1367000.0,5
18998,327000.0,10
18999,421000.0,7
19000,403932200.0,33
19001,103000.0,5
19002,15573101.0,24
19003,51000.0,2
19004,51000.0,2
19005,116000.0,4
19006,1229500.0,14
19007,15837000.0,38
19008,1341800.0,21
19009,316000.0,5
19010,5359711.0,41
19011,3686250.0,46
19012,1270000.0,11
19013,70000.0,3
19014,113309100.0,24
19015,576300.0,16
19016,4330565.0,55
19017,3699002.0,28
19018,900433.0,10
19019,354175399.0,29
19020,1070001.0,9
19021,2793001.0,14
19022,101000.0,3
19023,231000.0,6
19024,121290300.0,57
19025,86100.0,6
19026,6629110.0,17
19027,11570305.0,30
19028,10000.0,1
19029,81000.0,5
19030,221000.0,11
19031,1615000.0,7
19032,3112000.0,21
19033,60000.0,2
19034,354000.0,9
19035,101000.0,3
19036,406264.0,9
19037,3483004.0,34
19038,750000.0,20
19039,1885000.0,12
19040,61000.0,3
19041,601001.0,6
19042,22000.0,4
19043,252550.0,12
19044,1356000.0,9
19045,122490.0,6
19046,550000.0,2
19047,1640001.0,13
19048,77689000.0,27
19049,1194000.0,17
19050,172000.0,7
19051,1610010.0,7
19052,792764.0,15
19053,144000.0,8
19054,946100.0,8
19055,71000.0,4
19056,395100.0,9
19057,241000.0,6
19058,1033010.0,13
19059,381901.0,5
19060,436000.0,8
19061,3261000.0,6
19062,4849100.0,18
19063,51000.0,2
19064,50000.0,1
19065,525000.0,10
19066,2239000.0,16
19067,25000.0,1
19068,199900.0,4
19069,2259003.0,35
19070,3732804.0,36
19071,2852341.0,33
19072,318000.0,15
19073,105268001.0,34
19074,391100.0,10
19075,102000.0,4
19076,162000.0,6
19077,1241000.0,15
19078,347501.0,6
19079,285500.0,6
19080,2301535.0,38
19081,713010.0,10
19082,177990.0,5
19083,3292001.0,26
19084,1257654.0,19
19085,796206.0,17
19086,236000.0,5
19087,99000.0,3
19088,53000.0,4
19089,331000.0,10
19090,626402.0,14
19091,37454001.0,79
19092,603100.0,8
19093,66000.0,3
19094,26000.0,3
19095,51000.0,2
19096,132000.0,5
19097,9125000.0,17
19098,263000.0,8
19099,104708920.0,23
19100,150000.0,6
19101,1882000.0,18
19102,105000.0,6
19103,555750.0,24
19104,51000.0,2
19105,1596000.0,13
19106,29120149.0,78
19107,80670521.0,15
19108,3141000.0,10
19109,1471150.0,18
19110,3891000.0,12
19111,7999551.0,37
19112,1001126999.0,16
19113,747000.0,15
19114,151000.0,4
19115,1451000.0,3
19116,104069450.0,49
19117,4226303.0,16
19118,116000.0,4
19119,387100.0,21
19120,5289202.0,48
19121,4947301.0,30
19122,21001.0,4
19123,12302100.0,37
19124,234000.0,5
19125,1035401.0,22
19126,2314150.0,34
19127,1385000.0,8
19128,4093135.0,26
19129,1153000.0,25
19130,3456180.0,32
19131,311000.0,6
19132,3935510.0,22
19133,1000.0,1
19134,3348010.0,21
19135,184010.0,3
19136,111662810.0,72
19137,951000.0,8
19138,3242615.0,42
19139,681000.0,11
19140,244000.0,6
19141,20040250.0,22
19142,218700.0,8
19143,2778100.0,19
19144,2169001.0,43
19145,372000.0,8
19146,522000.0,8
19147,304538.0,6
19148,484000.0,14
19149,635000.0,18
19150,12987678.0,33
19151,10221250.0,12
19152,7066458.0,31
19153,195000.0,11
19154,792000.0,11
19155,700000.0,10
19156,200010.0,5
19157,260010.0,15
19158,2371100.0,15
19159,526000.0,10
19160,200140.0,7
19161,213000.0,8
19162,2270200.0,20
19163,1061000.0,7
19164,101010.0,4
19165,10000.0,1
19166,135000.0,4
19167,4942501.0,27
19168,355000.0,9
19169,1815773.0,26
19170,1612200.0,12
19171,430001.0,13
19172,441000.0,10
19173,7674502.0,29
19174,74650.0,3
19175,5242500.0,27
19176,131000.0,7
19177,53000.0,4
19178,2197100.0,16
19179,459500.0,8
19180,601000.0,3
19181,215000.0,6
19182,1058000.0,20
19183,97000.0,5
19184,615000.0,29
19185,751000.0,7
19186,4692099.0,20
19187,1497000.0,7
19188,21049883.0,23
19189,103852242.0,21
19190,201000.0,5
19191,1653000.0,7
19192,1030000.0,20
19193,216000.0,8
19194,2821000.0,9
19195,3925000.0,11
19196,104559602.0,45
19197,214339300.0,32
19198,377000.0,12
19199,506652.0,24
19200,1975500.0,15
19201,405000.0,8
19202,1841000.0,3
19203,1385710.0,18
19204,250010.0,4
19205,1226200.0,19
19206,1270000.0,6
19207,2354600.0,19
19208,251000.0,5
19209,101000.0,3
19210,6201001.0,24
19211,111000.0,4
19212,3976003.0,11
19213,100000.0,1
19214,618844.0,10
19215,51000.0,2
19216,60000.0,2
19217,7288788.0,27
19218,221000.0,3
19219,601000.0,9
19220,242500.0,5
19221,265527.0,6
19222,62000.0,4
19223,366300.0,11
19224,666900.0,9
19225,4691000.0,13
19226,553000.0,7
19227,837500.0,12
19228,170000.0,6
19229,4152960.0,21
19230,3396100.0,26
19231,3456000.0,15
19232,130000.0,4
19233,2557300.0,21
19234,87000.0,6
19235,301000.0,4
19236,5034100.0,37
19237,367800.0,12
19238,673000.0,9
19239,34452604.0,83
19240,8087791.0,33
19241,2761081.0,15
19242,295000.0,6
19243,1680001.0,11
19244,51000.0,2
19245,221000.0,5
19246,405502.0,29
19247,60000.0,2
19248,676000.0,14
19249,2690002.0,14
19250,1728220.0,36
19251,2268600.0,36
19252,103590503.0,34
19253,250000.0,9
19254,1023195199.0,18
19255,837000.0,9
19256,191000.0,8
19257,378000.0,19
19258,2540002.0,31
19259,607867.0,9
19260,2312000.0,24
19261,14217307.0,58
19262,20068175.0,50
19263,120000.0,4
19264,191500.0,4
19265,211010.0,5
19266,1346275.0,24
19267,3090449.0,7
19268,3809000.0,26
19269,1782002.0,15
19270,1208000.0,20
19271,2127010.0,10
19272,53000.0,4
19273,1387173.0,18
19274,1381000.0,10
19275,26315020.0,28
19276,185000.0,3
19277,195000.0,9
19278,402000.0,9
19279,631000.0,8
19280,341000.0,9
19281,5206001.0,21
19282,202010.0,4
19283,1715550.0,28
19284,5277846.0,30
19285,669000.0,4
19286,101041120.0,11
19287,511000.0,9
19288,8742100.0,20
19289,101700101.0,40
19290,355510.0,8
19291,388000.0,10
19292,1112000.0,8
19293,4311000.0,27
19294,100489600.0,8
19295,121000.0,3
19296,1080100.0,16
19297,23997400.0,32
19298,411000.0,4
19299,2939452.0,48
19300,4753500.0,12
19301,1872000.0,10
19302,852000.0,18
19303,2375100.0,29
19304,688000.0,8
19305,1905001.0,12
19306,1827000.0,17
19307,4230000.0,5
19308,15756000.0,25
19309,0.0,0
19310,2152000.0,15
19311,11731000.0,14
19312,102838100.0,28
19313,3800000.0,11
19314,1874833.0,12
19315,351000.0,18
19316,266000.0,10
19317,850000.0,4
19318,11000.0,2
19319,1410000.0,50
19320,160010.0,7
19321,84900.0,3
19322,101000.0,3
19323,6185400.0,36
19324,383000.0,18
19325,2428000.0,9
19326,1986000.0,19
19327,201000.0,5
19328,663510.0,16
19329,1974176.0,30
19330,1792788.0,25
19331,35855010.0,29
19332,2582100.0,41
19333,603900.0,12
19334,224500.0,6
19335,265828.0,6
19336,80000.0,4
19337,401000.0,3
19338,671000.0,11
19339,1142563.0,25
19340,34270302.0,80
19341,2280000.0,19
19342,301000.0,5
19343,154269392.0,33
19344,65800.0,2
19345,627000.0,8
19346,150000.0,2
19347,774780.0,27
19348,345100.0,10
19349,1719100.0,21
19350,106786000.0,27
19351,352067.0,15
19352,342100.0,11
19353,196400.0,6
19354,361005.0,11
19355,981000.0,17
19356,218107.0,11
19357,955001.0,9
19358,956000.0,6
19359,45235000.0,20
19360,1670000.0,4
19361,90000.0,5
19362,400100.0,4
19363,1808500.0,20
19364,51000.0,2
19365,100681000.0,11
19366,1657700.0,35
19367,5526178.0,23
19368,4336089.0,35
19369,2239800.0,32
19370,7451100.0,12
19371,4420681.0,17
19372,161000.0,4
19373,1059000.0,17
19374,22053590.0,25
19375,1934000.0,17
19376,464000.0,7
19377,1600000.0,7
19378,581001.0,12
19379,533000.0,6
19380,160200.0,6
19381,52000.0,3
19382,651006.0,16
19383,13485984.0,60
19384,5234041.0,42
19385,51000.0,2
19386,501999.0,12
19387,572000.0,8
19388,296001.0,7
19389,1430000.0,5
19390,101000.0,3
19391,9869720.0,18
19392,5876000.0,13
19393,1961000.0,15
19394,1597000.0,25
19395,153000.0,5
19396,868863.0,12
19397,450010.0,5
19398,1402000.0,13
19399,412000.0,6
19400,34790207.0,83
19401,2040480.0,25
19402,2217000.0,19
19403,1081000.0,11
19404,2268091.0,20
19405,470010.0,8
19406,310922.0,7
19407,304000.0,8
19408,101843701.0,22
19409,8150000.0,5
19410,1010.0,2
19411,126000.0,5
19412,2585001.0,7
19413,200838.0,17
19414,36326331.0,21
19415,438001.0,17
19416,1591100.0,17
19417,416000.0,12
19418,2276001.0,22
19419,8831201.0,30
19420,390000.0,9
19421,466000.0,5
19422,5268600.0,39
19423,2333008.0,21
19424,110000.0,3
19425,61000.0,3
19426,5075600.0,53
19427,7364008.0,25
19428,41000.0,5
19429,440100.0,12
19430,838100.0,12
19431,178000.0,9
19432,302000.0,7
19433,150000.0,2
19434,708101.0,14
19435,1766187.0,16
19436,2001000.0,9
19437,2259700.0,7
19438,161000.0,5
19439,373000.0,11
19440,2317000.0,8
19441,1421000.0,9
19442,3649001.0,43
19443,1152000.0,9
19444,260027.0,6
19445,2177500.0,32
19446,1010438700.0,39
19447,617000.0,11
19448,6164500.0,25
19449,1398126.0,16
19450,517000.0,4
19451,868000.0,5
19452,121000.0,5
19453,1534000.0,19
19454,1685000.0,18
19455,893001.0,16
19456,858000.0,16
19457,3351000.0,5
19458,14545000.0,19
19459,7204002.0,22
19460,4036001.0,20
19461,3577000.0,14
19462,734901.0,6
19463,8987002.0,32
19464,51000.0,2
19465,194500.0,7
19466,1239000.0,16
19467,2243785.0,39
19468,179491.0,5
19469,10930804.0,82
19470,2500001.0,11
19471,1189938.0,12
19472,251800.0,13
19473,537000.0,15
19474,275000.0,5
19475,812000.0,16
19476,858201.0,24
19477,4717501.0,17
19478,199501.0,4
19479,2962260.0,8
19480,6070000.0,14
19481,642000.0,9
19482,38132950.0,25
19483,1399900.0,20
19484,176000.0,9
19485,2035000.0,12
19486,841000.0,9
19487,3013200.0,35
19488,799000.0,17
19489,134000.0,4
19490,107422100.0,32
19491,343000.0,7
19492,310001.0,2
19493,50000.0,1
19494,3111110.0,27
19495,712000.0,7
19496,658500.0,7
19497,130000.0,5
19498,446300.0,16
19499,1692100.0,15
19500,300000.0,4
19501,7336000.0,42
19502,3317000.0,36
19503,2983365.0,31
19504,255600.0,11
19505,551000.0,5
19506,361000.0,7
19507,5691000.0,23
19508,1615000.0,16
19509,2418001.0,25
19510,274000.0,7
19511,9072000.0,25
19512,635732.0,25
19513,550000.0,15
19514,2701010.0,7
19515,101480056.0,30
19516,73002.0,8
19517,598500.0,11
19518,1201200.0,10
19519,950625.0,15
19520,15436801.0,68
19521,835000.0,11
19522,301000.0,4
19523,380388.0,9
19524,2431000.0,14
19525,331000.0,4
19526,467001.0,5
19527,894000.0,15
19528,30466922.0,29
19529,711500.0,8
19530,6032362.0,28
19531,202001.0,5
19532,149000.0,3
19533,2111000.0,13
19534,635100.0,8
19535,1709400.0,24
19536,1658993.0,10
19537,11000.0,2
19538,25509600.0,30
19539,1343000.0,11
19540,7647100.0,22
19541,166900.0,5
19542,5190377.0,35
19543,16000.0,2
19544,335601.0,9
19545,6636962.0,36
19546,224000.0,8
19547,1531000.0,12
19548,131000.0,5
19549,1027000.0,15
19550,373010.0,13
19551,201000.0,4
19552,2000.0,2
19553,61000.0,3
19554,130000.0,2
19555,1038000.0,21
19556,6678501.0,36
19557,3085000.0,6
19558,3962000.0,17
19559,379288.0,11
19560,272000.0,4
19561,1924757.0,4
19562,110445000.0,24
19563,5026003.0,45
19564,1332000.0,16
19565,402001.0,9
19566,94471.0,3
19567,1225001.0,9
19568,9389250.0,19
19569,2227000.0,9
19570,5264504.0,32
19571,197002.0,10
19572,86528.0,3
19573,312500.0,8
19574,4341100.0,39
19575,66000.0,3
19576,398501.0,8
19577,111000.0,4
19578,111000.0,4
19579,60000.0,11
19580,2704500.0,25
19581,561000.0,6
19582,2348400.0,29
19583,5958000.0,17
19584,100812001.0,13
19585,231000.0,6
19586,206000.0,3
19587,1729000.0,32
19588,0.0,0
19589,50000.0,1
19590,151000.0,4
19591,120000.0,3
19592,777700.0,14
19593,8684019.0,50
19594,706000.0,7
19595,122000.0,6
19596,250001.0,4
19597,51000.0,2
19598,520000.0,11
19599,6159905.0,47
19600,160610.0,7
19601,528300.0,5
19602,10486000.0,10
19603,2357000.0,13
19604,3015300.0,26
19605,2661000.0,12
19606,418000.0,13
19607,176000.0,6
19608,220000.0,5
19609,2362100.0,13
19610,361800.0,15
19611,102250000.0,15
19612,898100.0,22
19613,1561000.0,8
19614,1140000.0,21
19615,2323100.0,7
19616,299000.0,11
19617,2212000.0,29
19618,1682001.0,23
19619,870513.0,8
19620,813999.0,21
19621,235211.0,5
19622,3901101.0,36
19623,2051805.0,20
19624,1008951.0,13
19625,102205000.0,20
19626,10931000.0,31
19627,1712000.0,10
19628,1860561.0,13
19629,255963.0,9
19630,291000.0,6
19631,11059741.0,52
19632,2020200.0,24
19633,252000.0,5
19634,5437010.0,34
19635,24468522.0,21
19636,130619263.0,42
19637,2379750.0,29
19638,80000.0,4
19639,417000.0,11
19640,941000.0,11
19641,442000.0,5
19642,791312.0,11
19643,1796000.0,20
19644,401000.0,7
19645,1867501.0,37
19646,434500.0,10
19647,52000.0,3
19648,13435007.0,61
19649,100639108.0,13
19650,594000.0,13
19651,50000.0,1
19652,111236100.0,30
19653,434999.0,5
19654,52000.0,3
19655,1140002.0,12
19656,51010175.0,45
19657,2132000.0,7
19658,461000.0,5
19659,2402300.0,28
19660,102000.0,4
19661,212000.0,7
19662,124000.0,4
19663,10030000.0,13
19664,3409105.0,20
19665,51000.0,2
19666,1551050.0,13
19667,1799383.0,23
19668,5623000.0,11
19669,643672.0,7
19670,203000.0,9
19671,62100.0,5
19672,1261001.0,10
19673,120990.0,7
19674,151000.0,4
19675,252000.0,7
19676,611000.0,21
19677,3106500.0,26
19678,1162340.0,23
19679,6452103.0,29
19680,600100.0,5
19681,102370102.0,12
19682,1436000.0,10
19683,4203102.0,24
19684,322400.0,7
19685,10841100.0,11
19686,3216954.0,5
19687,1454401.0,15
19688,303300.0,6
19689,1403332.0,11
19690,36949000.0,22
19691,5482000.0,15
19692,162000.0,5
19693,2000.0,2
19694,62000.0,4
19695,891785.0,10
19696,1492000.0,15
19697,100000.0,2
19698,351000.0,3
19699,1171000.0,4
19700,40254400.0,20
19701,0.0,0
19702,112000.0,5
19703,151000.0,4
19704,8671310.0,9
19705,1182001.0,26
19706,616000.0,7
19707,3842501.0,27
19708,280443003.0,38
19709,2455000.0,7
19710,1430750.0,23
19711,1885198.0,20
19712,1621556.0,11
19713,107427062.0,51
19714,728000.0,13
19715,2286000.0,21
19716,266001.0,10
19717,1345000.0,17
19718,1242000.0,12
19719,3670001.0,15
19720,2085000.0,8
19721,501000.0,4
19722,1605001.0,14
19723,5082000.0,38
19724,51000.0,2
19725,818700.0,16
19726,13310472.0,36
19727,4521220.0,28
19728,386001.0,13
19729,727934.0,11
19730,800451.0,10
19731,1000.0,1
19732,4280999.0,26
19733,226000.0,11
19734,10770010.0,30
19735,1978100.0,27
19736,397000.0,10
19737,1361142.0,14
19738,920000.0,7
19739,161000.0,5
19740,1725000.0,16
19741,246000.0,8
19742,113000.0,6
19743,372871.0,6
19744,1006467900.0,41
19745,46000.0,5
19746,824000.0,19
19747,11833499.0,11
19748,16600201.0,37
19749,130000.0,4
19750,126000.0,5
19751,783502.0,17
19752,450000.0,5
19753,135000.0,5
19754,24496400.0,34
19755,927003.0,11
19756,35039150.0,60
19757,2210000.0,11
19758,6163855.0,32
19759,1761000.0,15
19760,1579002.0,15
19761,61000.0,3
19762,125100.0,4
19763,254000.0,9
19764,52000.0,3
19765,190000.0,3
19766,738000.0,10
19767,305000.0,5
19768,831000.0,19
19769,557000.0,10
19770,86001.0,6
19771,71000.0,4
19772,1754002.0,22
19773,125000.0,3
19774,171500.0,10
19775,10123161.0,33
19776,107000.0,6
19777,152000.0,5
19778,2088001.0,19
19779,5563000.0,32
19780,2033000.0,17
19781,1426000.0,6
19782,11902151.0,41
19783,461000.0,5
19784,3001.0,4
19785,957000.0,12
19786,456000.0,12
19787,261000.0,7
19788,776000.0,7
19789,18493101.0,37
19790,6018650.0,33
19791,303500.0,10
19792,160100.0,5
19793,121479440.0,24
19794,197100.0,9
19795,105237024.0,57
19796,587500.0,17
19797,636000.0,7
19798,141000.0,7
19799,4315500.0,22
19800,909000.0,18
19801,4612200.0,41
19802,81000.0,3
19803,7149283.0,38
19804,692000.0,20
19805,151000.0,4
19806,451000.0,9
19807,334097.0,9
19808,1647000.0,23
19809,2575603.0,31
19810,1849710.0,14
19811,5604014.0,27
19812,51000.0,2
19813,261000.0,6
19814,3513000.0,18
19815,55000.0,6
19816,101030000.0,16
19817,123000.0,4
19818,480200.0,15
19819,162010.0,6
19820,403000.0,4
19821,3155149.0,22
19822,190000.0,9
19823,262902.0,12
19824,640000.0,5
19825,5067000.0,18
19826,3668001.0,34
19827,17803000.0,30
19828,3361000.0,13
19829,122000.0,6
19830,161000.0,4
19831,350000.0,7
19832,531000.0,7
19833,301696150.0,18
19834,211000.0,5
19835,393120.0,12
19836,81000.0,3
19837,166000.0,6
19838,661000.0,8
19839,396002.0,15
19840,271000.0,6
19841,5144500.0,39
19842,2665000.0,7
19843,736000.0,12
19844,29435599.0,23
19845,1051000.0,3
19846,181000.0,3
19847,4145500.0,19
19848,258000.0,8
19849,18000.0,4
19850,189000.0,6
19851,1000.0,1
19852,5930000.0,31
19853,4151000.0,6
19854,229100.0,10
19855,323983.0,7
19856,518001.0,12
19857,3000.0,3
19858,3746189.0,46
19859,1204000.0,16
19860,7621010.0,24
19861,2676000.0,25
19862,900200.0,5
19863,2235000.0,11
19864,447000.0,10
19865,91650.0,4
19866,121400.0,4
19867,1240000.0,17
19868,169000.0,6
19869,3050000.0,6
19870,236000.0,6
19871,8579891.0,31
19872,349000.0,5
19873,2497000.0,21
19874,2571700.0,21
19875,1641000.0,10
19876,963029.0,14
19877,1253000.0,16
19878,6630101.0,26
19879,3359002.0,41
19880,217000.0,6
19881,923000.0,12
19882,521100.0,10
19883,1176000.0,9
19884,1840985.0,27
19885,502001.0,7
19886,1974000.0,7
19887,16089100.0,20
19888,122000.0,4
19889,2904000.0,25
19890,7810206.0,52
19891,1023098.0,27
19892,205090.0,8
19893,101000.0,3
19894,991000.0,16
19895,503000.0,6
19896,224878874.0,83
19897,61000.0,3
19898,5869390.0,42
19899,4002133.0,11
19900,102000.0,4
19901,51000.0,2
19902,279503.0,10
19903,66000.0,3
19904,8192000.0,17
19905,1327000.0,16
19906,51000.0,2
19907,72000.0,5
19908,231000.0,7
19909,2456150.0,15
19910,1190400.0,7
19911,16000.0,2
19912,1080000.0,4
19913,101000.0,3
19914,52000.0,3
19915,5993200.0,23
19916,1296000.0,9
19917,563130.0,15
19918,3743000.0,15
19919,829558.0,19
19920,3639000.0,26
19921,4842001.0,17
19922,970500.0,11
19923,102010.0,4
19924,821427.0,8
19925,2000.0,2
19926,100010.0,3
19927,281000.0,6
19928,183000.0,11
19929,150000.0,2
19930,161000.0,4
19931,106653200.0,61
19932,970000.0,23
19933,2011000.0,4
19934,32785100.0,39
19935,1222000.0,15
19936,283602.0,12
19937,999001.0,13
19938,102007101.0,18
19939,2484902.0,34
19940,461000.0,12
19941,5207000.0,30
19942,551000.0,13
19943,69001.0,4
19944,980620.0,7
19945,51000.0,2
19946,226000.0,9
19947,7688000.0,27
19948,4348500.0,15
19949,251001.0,9
19950,1781000.0,11
19951,323242003.0,115
19952,1270000.0,21
19953,2030400.0,24
19954,51000.0,2
19955,1226000.0,11
19956,15852103.0,41
19957,2605500.0,44
19958,401201.0,7
19959,3336000.0,22
19960,2075440.0,7
19961,101000.0,3
19962,702000.0,11
19963,5608001.0,29
19964,487900.0,7
19965,351000.0,4
19966,175000.0,3
19967,2536801.0,18
19968,1326001.0,5
19969,9147104.0,22
19970,696000.0,5
19971,109198500.0,39
19972,1363158.0,15
19973,91000.0,4
19974,333000.0,8
19975,26880001.0,14
19976,152000.0,5
19977,952000.0,8
19978,20973100.0,47
19979,216000.0,10
19980,1493900.0,17
19981,1489000.0,8
19982,161000.0,5
19983,81000.0,5
19984,1230635.0,27
19985,61000.0,3
19986,394004.0,9
19987,1018887.0,19
19988,2532000.0,26
19989,572000.0,7
19990,3652001.0,9
19991,772001.0,14
19992,15880000.0,19
19993,1584000.0,15
19994,1256500.0,8
19995,16608003.0,44
19996,886000.0,9
19997,1978002.0,18
19998,6758000.0,24
19999,81000.0,3
20000,52000.0,3
20001,2517000.0,4
20002,539000.0,11
20003,1000.0,1
20004,17724004.0,56
20005,144000.0,11
